Venue ID,Latitude,Longitude,Venue Category Name,Country Code
4ac518b8f964a5206fa120e3,51.517565,-0.117922,Hotel,GB
4ac518b8f964a52071a120e3,51.479877,-0.009179,Hotel,GB
4ac518b8f964a52076a120e3,51.505627,-0.139503,Hotel,GB
4ac518b8f964a52078a120e3,51.506025,-0.028185,Hotel,GB
4ac518b8f964a5207da120e3,51.528615,-0.123159,Hotel,GB
4ac518b8f964a5207fa120e3,51.511825,-0.175944,Hotel,GB
4ac518b8f964a52081a120e3,51.525527,-0.082998,Hotel,GB
4ac518b8f964a52082a120e3,51.501772,-0.184709,Hotel Bar,GB
4ac518b8f964a52084a120e3,51.509672,-0.130044,Hotel,GB
4ac518b8f964a52086a120e3,51.506461,-0.145187,Hotel,GB
4ac518b8f964a52089a120e3,51.493103,-0.175581,Hotel,GB
4ac518b8f964a5208aa120e3,51.493081,-0.190212,Hotel,GB
4ac518b8f964a5208ea120e3,51.520654,-0.100057,Hotel,GB
4ac518b8f964a5208fa120e3,51.491595,-0.194582,Hotel,GB
4ac518b8f964a52091a120e3,51.492069,-0.168563,Hotel,GB
4ac518b9f964a52096a120e3,51.512642,-0.118532,Hotel,GB
4ac518b9f964a5209aa120e3,51.514375,-0.131899,Hotel,GB
4ac518b9f964a5209da120e3,51.512045,-0.13352,Gay Bar,GB
4ac518b9f964a5209ea120e3,51.5081,-0.131224,Sports Bar,GB
4ac518b9f964a520a0a120e3,51.51808,-0.143746,Hotel Bar,GB
4ac518b9f964a520a1a120e3,51.521006,-0.209499,Snack Place,GB
4ac518b9f964a520a2a120e3,51.466824,-0.215347,Thai Restaurant,GB
4ac518b9f964a520a4a120e3,51.506846,-0.194857,Pub,GB
4ac518b9f964a520a5a120e3,51.515648,-0.132482,Gay Bar,GB
4ac518b9f964a520a8a120e3,51.511186,-0.129023,Wine Bar,GB
4ac518b9f964a520ada120e3,51.462317,-0.13734,Coffee Shop,GB
4ac518b9f964a520aea120e3,51.493941,-0.183004,Indian Restaurant,GB
4ac518b9f964a520afa120e3,51.521026,-0.101645,Diner,GB
4ac518b9f964a520b0a120e3,51.503834,-0.148895,American Restaurant,GB
4ac518b9f964a520b1a120e3,51.509076,-0.132469,Diner,GB
4ac518b9f964a520b3a120e3,51.516753,-0.132179,Snack Place,GB
4ac518b9f964a520b4a120e3,51.480194,-0.198312,Snack Place,GB
4ac518b9f964a520b5a120e3,51.485269,-0.174133,American Restaurant,GB
4ac518b9f964a520b6a120e3,51.506149,-0.130841,Art Gallery,GB
4ac518b9f964a520b7a120e3,51.513445,-0.134816,Vegetarian / Vegan Restaurant,GB
4ac518b9f964a520baa120e3,51.513448,-0.131566,Jazz Club,GB
4ac518b9f964a520bba120e3,51.497707,-0.099549,Nightclub,GB
4ac518b9f964a520bea120e3,51.53471,-0.09863,Pub,GB
4ac518b9f964a520bfa120e3,51.515446,-0.075231,Spanish Restaurant,GB
4ac518b9f964a520c0a120e3,51.514417,-0.201204,Diner,GB
4ac518b9f964a520c6a120e3,51.517425,-0.150774,Gastropub,GB
4ac518baf964a52000a220e3,51.513957,-0.134894,Cocktail Bar,GB
4ac518baf964a52002a220e3,51.526221,-0.079697,Comedy Club,GB
4ac518baf964a52006a220e3,51.513812,-0.125611,Seafood Restaurant,GB
4ac518baf964a52007a220e3,51.543589,-0.150822,Seafood Restaurant,GB
4ac518baf964a52009a220e3,51.554873,-0.172949,Caf,GB
4ac518baf964a520cda120e3,51.510574,-0.120621,Restaurant,GB
4ac518baf964a520cfa120e3,51.510185,-0.210397,Wine Bar,GB
4ac518baf964a520d1a120e3,51.502901,-0.152555,Tea Room,GB
4ac518baf964a520d3a120e3,51.529903,-0.110375,Pub,GB
4ac518baf964a520d4a120e3,51.510855,-0.127041,Pub,GB
4ac518baf964a520d5a120e3,51.512001,-0.103683,Pub,GB
4ac518baf964a520d6a120e3,51.501357,-0.15469,Gastropub,GB
4ac518baf964a520d7a120e3,51.521725,-0.104199,Pub,GB
4ac518baf964a520dda120e3,51.508447,-0.138416,Restaurant,GB
4ac518baf964a520dea120e3,51.556636,-0.177416,Pub,GB
4ac518baf964a520dfa120e3,51.569868,-0.174172,Pub,GB
4ac518baf964a520e0a120e3,51.518329,-0.10746,Pub,GB
4ac518baf964a520e3a120e3,51.557747,-0.179249,Pub,GB
4ac518baf964a520e5a120e3,51.505991,-0.121965,Bar,GB
4ac518baf964a520e8a120e3,51.514839,-0.133542,Gay Bar,GB
4ac518baf964a520eca120e3,51.499384,-0.192485,Breakfast Spot,GB
4ac518baf964a520eda120e3,51.482699,-0.178222,Caf,GB
4ac518baf964a520f2a120e3,51.512996,-0.08563,Pub,GB
4ac518baf964a520f3a120e3,51.521412,-0.109354,Lounge,GB
4ac518baf964a520f7a120e3,51.49342,-0.16889,Seafood Restaurant,GB
4ac518baf964a520f8a120e3,51.538475,-0.142434,Gay Bar,GB
4ac518baf964a520fca120e3,51.527356,-0.080026,Pub,GB
4ac518baf964a520fea120e3,51.50906,-0.123741,Gay Bar,GB
4ac518bbf964a5200ca220e3,51.524434,-0.071572,Bagel Shop,GB
4ac518bbf964a5200da220e3,51.461808,-0.11187,Bar,GB
4ac518bbf964a5200ea220e3,51.493965,-0.169644,Lounge,GB
4ac518bbf964a5200fa220e3,51.505384,-0.150749,Cocktail Bar,GB
4ac518bbf964a52010a220e3,51.486243,-0.196297,Pub,GB
4ac518bbf964a52012a220e3,51.516309,-0.12896,Bar,GB
4ac518bbf964a52013a220e3,51.510312,-0.130763,Bar,GB
4ac518bbf964a5201ca220e3,51.512008,-0.077222,Wine Bar,GB
4ac518bbf964a5201ea220e3,51.463946,-0.132577,Bar,GB
4ac518bbf964a52022a220e3,51.490797,-0.183482,Cocktail Bar,GB
4ac518bbf964a52023a220e3,51.512589,-0.13341,Cocktail Bar,GB
4ac518bbf964a52028a220e3,51.522045,-0.118631,Wine Bar,GB
4ac518bbf964a5202ca220e3,51.464264,-0.216148,Breakfast Spot,GB
4ac518bbf964a5202fa220e3,51.499488,-0.135316,Gastropub,GB
4ac518bbf964a52030a220e3,51.512744,-0.136892,Bar,GB
4ac518bbf964a52031a220e3,51.513099,-0.131532,Italian Restaurant,GB
4ac518bbf964a52032a220e3,51.515647,-0.12778,Pub,GB
4ac518bbf964a52034a220e3,51.486071,-0.098445,Beer Garden,GB
4ac518bbf964a52038a220e3,51.522987,-0.102216,Restaurant,GB
4ac518bbf964a52039a220e3,51.5154,-0.126708,Cocktail Bar,GB
4ac518bbf964a5203ba220e3,51.51162,-0.123138,Bar,GB
4ac518bbf964a5203ca220e3,51.488934,-0.134301,Pub,GB
4ac518bbf964a5203fa220e3,51.446258,-0.149745,Bar,GB
4ac518bbf964a52040a220e3,51.511815,-0.122232,Cocktail Bar,GB
4ac518bbf964a52043a220e3,51.521569,-0.071817,Bar,GB
4ac518bbf964a52045a220e3,51.509624,-0.132608,Cocktail Bar,GB
4ac518bbf964a52046a220e3,51.487056,-0.169201,American Restaurant,GB
4ac518bbf964a52050a220e3,51.504981,-0.150209,Bar,GB
4ac518bbf964a52052a220e3,51.512223,-0.122227,French Restaurant,GB
4ac518bbf964a52057a220e3,51.510841,-0.139398,Bar,GB
4ac518bbf964a52058a220e3,51.507588,-0.110071,Bar,GB
4ac518bbf964a52059a220e3,51.512135,-0.133767,Gay Bar,GB
4ac518bbf964a5205ca220e3,51.512614,-0.14217,Nightclub,GB
4ac518bcf964a5205da220e3,51.536071,-0.103558,Cocktail Bar,GB
4ac518bcf964a52061a220e3,51.512402,-0.121751,Bar,GB
4ac518bcf964a52067a220e3,51.539535,-0.144238,Bar,GB
4ac518bcf964a52068a220e3,51.521598,-0.161974,Restaurant,GB
4ac518bcf964a52069a220e3,51.510466,-0.121313,Pub,GB
4ac518bcf964a52070a220e3,51.515507,-0.131959,Sandwich Place,GB
4ac518bcf964a52072a220e3,51.513828,-0.131596,Bar,GB
4ac518bcf964a52078a220e3,51.513191,-0.132115,Bar,GB
4ac518bcf964a5207aa220e3,51.513249,-0.130365,Tea Room,GB
4ac518bcf964a5207ba220e3,51.513315,-0.131416,Coffee Shop,GB
4ac518bcf964a5207ca220e3,51.510649,-0.1236,Bar,GB
4ac518bcf964a5207ea220e3,51.509704,-0.151684,Pub,GB
4ac518bcf964a52081a220e3,51.539398,-0.144375,Pub,GB
4ac518bcf964a52084a220e3,51.461868,-0.13763,Pub,GB
4ac518bcf964a52086a220e3,51.511101,-0.132697,Bar,GB
4ac518bcf964a52087a220e3,51.41856,-0.305729,Pub,GB
4ac518bcf964a52088a220e3,51.497505,-0.16746,Pub,GB
4ac518bcf964a52089a220e3,51.479087,-0.182433,Pub,GB
4ac518bcf964a5208aa220e3,51.500232,-0.159817,Caf,GB
4ac518bcf964a5208ba220e3,51.472479,-0.191611,Caf,GB
4ac518bcf964a5208ca220e3,51.499116,-0.216205,Gastropub,GB
4ac518bcf964a5208ea220e3,51.516781,-0.1374,Pub,GB
4ac518bcf964a5208fa220e3,51.509437,-0.126965,Pub,GB
4ac518bcf964a52092a220e3,51.476923,-0.146859,Pub,GB
4ac518bcf964a52094a220e3,51.488627,-0.165986,Pub,GB
4ac518bcf964a52097a220e3,51.51457,-0.124525,Bar,GB
4ac518bcf964a52098a220e3,51.501541,-0.110768,Cuban Restaurant,GB
4ac518bcf964a5209ba220e3,51.489427,-0.190415,Caf,GB
4ac518bcf964a5209fa220e3,51.46104,-0.162821,French Restaurant,GB
4ac518bcf964a520a0a220e3,51.488946,-0.191765,Caf,GB
4ac518bdf964a520a3a220e3,51.462578,-0.216274,Pub,GB
4ac518bdf964a520a4a220e3,51.467365,-0.216932,Pub,GB
4ac518bdf964a520a6a220e3,51.466975,-0.215864,Wine Bar,GB
4ac518bdf964a520a8a220e3,51.464489,-0.216393,Pub,GB
4ac518bdf964a520ada220e3,51.514966,-0.12378,Caf,GB
4ac518bdf964a520afa220e3,51.525929,-0.103987,Bar,GB
4ac518bdf964a520b0a220e3,51.499339,-0.156941,Bakery,GB
4ac518bdf964a520b1a220e3,51.475973,-0.193249,Pub,GB
4ac518bdf964a520b4a220e3,51.480291,-0.191722,Caf,GB
4ac518bdf964a520b5a220e3,51.469927,-0.210083,Pub,GB
4ac518bdf964a520bba220e3,51.513836,-0.19887,Cocktail Bar,GB
4ac518bdf964a520bda220e3,51.524252,-0.109668,Pub,GB
4ac518bdf964a520bea220e3,51.511422,-0.12524,Italian Restaurant,GB
4ac518bdf964a520c1a220e3,51.513085,-0.130426,French Restaurant,GB
4ac518bdf964a520c5a220e3,51.489498,-0.229287,Pub,GB
4ac518bdf964a520c6a220e3,51.490934,-0.228183,Pub,GB
4ac518bdf964a520c7a220e3,51.489538,-0.23091,Pub,GB
4ac518bdf964a520c8a220e3,51.490463,-0.234799,Pub,GB
4ac518bdf964a520c9a220e3,51.490247,-0.240007,Pub,GB
4ac518bdf964a520caa220e3,51.468125,-0.210283,Pub,GB
4ac518bdf964a520cba220e3,51.494818,-0.174379,Wine Bar,GB
4ac518bdf964a520cca220e3,51.493369,-0.175944,Pub,GB
4ac518bdf964a520cea220e3,51.49297,-0.181608,Pub,GB
4ac518bdf964a520cfa220e3,51.49411,-0.182336,Pub,GB
4ac518bdf964a520d0a220e3,51.499126,-0.180713,Pub,GB
4ac518bdf964a520d4a220e3,51.508932,-0.202847,Gastropub,GB
4ac518bdf964a520d5a220e3,51.515807,-0.204771,Gastropub,GB
4ac518bdf964a520d6a220e3,51.50242,-0.187851,Pub,GB
4ac518bdf964a520d8a220e3,51.509763,-0.197313,Caf,GB
4ac518bdf964a520daa220e3,51.509454,-0.197502,Pub,GB
4ac518bdf964a520dfa220e3,51.519181,-0.195488,Wine Bar,GB
4ac518bdf964a520e0a220e3,51.484565,-0.179266,Sports Bar,GB
4ac518bdf964a520e2a220e3,51.461292,-0.216676,Coffee Shop,GB
4ac518bdf964a520e3a220e3,51.459997,-0.212792,Pub,GB
4ac518bdf964a520e7a220e3,51.524854,-0.081312,Bar,GB
4ac518bdf964a520e8a220e3,51.517343,-0.195784,Pub,GB
4ac518bdf964a520e9a220e3,51.511582,-0.124487,American Restaurant,GB
4ac518bef964a52000a320e3,51.517358,-0.083115,Pub,GB
4ac518bef964a52001a320e3,51.509836,-0.125472,Pub,GB
4ac518bef964a52006a320e3,51.513472,-0.130582,French Restaurant,GB
4ac518bef964a52007a320e3,51.507546,-0.100697,Caf,GB
4ac518bef964a5200ba320e3,51.419632,-0.201811,Bar,GB
4ac518bef964a5200da320e3,51.502633,-0.110471,Bar,GB
4ac518bef964a5200ea320e3,51.504847,-0.11633,Restaurant,GB
4ac518bef964a52010a320e3,51.508632,-0.101396,Pub,GB
4ac518bef964a52011a320e3,51.528939,-0.119734,Rock Club,GB
4ac518bef964a52018a320e3,51.514812,-0.204335,Bar,GB
4ac518bef964a52019a320e3,51.517153,-0.188115,Bar,GB
4ac518bef964a5201aa320e3,51.512561,-0.121125,Pub,GB
4ac518bef964a5201ba320e3,51.486152,-0.180516,Bar,GB
4ac518bef964a5201ca320e3,51.514184,-0.07419,Pub,GB
4ac518bef964a5201ea320e3,51.519567,-0.155684,Pub,GB
4ac518bef964a5201fa320e3,51.51331,-0.127265,Pub,GB
4ac518bef964a52020a320e3,51.513971,-0.131786,Pub,GB
4ac518bef964a52021a320e3,51.516493,-0.130454,Pub,GB
4ac518bef964a52022a320e3,51.510398,-0.12675,Cocktail Bar,GB
4ac518bef964a520eaa220e3,51.515088,-0.204632,Pub,GB
4ac518bef964a520eea220e3,51.498406,-0.196647,Pub,GB
4ac518bef964a520efa220e3,51.49869,-0.195435,Bar,GB
4ac518bef964a520f0a220e3,51.496602,-0.192374,Pub,GB
4ac518bef964a520f1a220e3,51.501082,-0.189675,Pub,GB
4ac518bef964a520f2a220e3,51.502946,-0.193505,Pub,GB
4ac518bef964a520f3a220e3,51.508562,-0.193957,Pub,GB
4ac518bef964a520f5a220e3,51.498021,-0.143835,Pub,GB
4ac518bef964a520f9a220e3,51.497646,-0.1354,Pub,GB
4ac518bef964a520faa220e3,51.50731,-0.092853,Pub,GB
4ac518bef964a520fca220e3,51.515116,-0.141114,Pub,GB
4ac518bef964a520ffa220e3,51.520168,-0.100456,Pub,GB
4ac518bff964a52024a320e3,51.514351,-0.107203,Pub,GB
4ac518bff964a52025a320e3,51.517422,-0.137136,Hotel Bar,GB
4ac518bff964a52026a320e3,51.463983,-0.132434,Seafood Restaurant,GB
4ac518bff964a5202aa320e3,51.511635,-0.119151,Cocktail Bar,GB
4ac518bff964a5202ba320e3,51.518917,-0.151613,Tapas Restaurant,GB
4ac518bff964a5202da320e3,51.501085,-0.163061,Japanese Restaurant,GB
4ac518bff964a5202ea320e3,51.490824,-0.149842,Cocktail Bar,GB
4ac518bff964a52030a320e3,51.441031,-0.196594,Bar,GB
4ac518bff964a52033a320e3,51.498299,-0.147258,Thai Restaurant,GB
4ac518bff964a52034a320e3,51.513752,-0.135248,Dim Sum Restaurant,GB
4ac518bff964a52035a320e3,51.513657,-0.134239,Nightclub,GB
4ac518bff964a52037a320e3,51.465035,-0.130251,Pub,GB
4ac518bff964a52038a320e3,51.512071,-0.122629,Food & Drink Shop,GB
4ac518bff964a5203aa320e3,51.512522,-0.148079,Restaurant,GB
4ac518bff964a5203ca320e3,51.514126,-0.127003,Hotel Bar,GB
4ac518bff964a5203ea320e3,51.488418,-0.137318,Snack Place,GB
4ac518bff964a5203fa320e3,51.512635,-0.13171,Bar,GB
4ac518bff964a52043a320e3,51.51526,-0.122277,Nightclub,GB
4ac518bff964a52045a320e3,51.474186,-0.157033,Bar,GB
4ac518bff964a52047a320e3,51.509753,-0.14528,Indian Restaurant,GB
4ac518bff964a52048a320e3,51.513608,-0.130581,Bar,GB
4ac518bff964a5204ba320e3,51.514901,-0.121598,Indian Restaurant,GB
4ac518bff964a5204fa320e3,51.505453,-0.150656,Tea Room,GB
4ac518bff964a52056a320e3,51.514048,-0.122999,Wine Bar,GB
4ac518bff964a52058a320e3,51.514309,-0.161656,Whisky Bar,GB
4ac518bff964a5205aa320e3,51.508507,-0.295942,French Restaurant,GB
4ac518bff964a5205ba320e3,51.502784,-0.071245,Restaurant,GB
4ac518bff964a5205ca320e3,51.521849,-0.080777,Bar,GB
4ac518bff964a5205da320e3,51.508513,-0.096712,Restaurant,GB
4ac518bff964a52060a320e3,51.511237,-0.139739,Cocktail Bar,GB
4ac518bff964a52061a320e3,51.520968,-0.156921,Hotel Bar,GB
4ac518bff964a52062a320e3,51.51071,-0.134077,Indian Restaurant,GB
4ac518bff964a52066a320e3,51.520611,-0.097741,Bar,GB
4ac518bff964a52068a320e3,51.501387,-0.160619,Wine Bar,GB
4ac518c0f964a52069a320e3,51.524642,-0.083308,Mediterranean Restaurant,GB
4ac518c0f964a5206ea320e3,51.413752,-0.222342,Wine Bar,GB
4ac518c0f964a5206fa320e3,51.462385,-0.13787,Breakfast Spot,GB
4ac518c0f964a52070a320e3,51.49302,-0.126525,Wine Bar,GB
4ac518c0f964a52073a320e3,51.515369,-0.121281,Bar,GB
4ac518c0f964a52074a320e3,51.514058,-0.132797,Indian Restaurant,GB
4ac518c0f964a52076a320e3,51.506968,-0.142244,Tea Room,GB
4ac518c0f964a52077a320e3,51.51416,-0.145572,Cocktail Bar,GB
4ac518c0f964a52079a320e3,51.513488,-0.133995,Bar,GB
4ac518c0f964a5207aa320e3,51.500142,-0.179982,Bar,GB
4ac518c0f964a5207ba320e3,51.537607,-0.091139,Pub,GB
4ac518c0f964a5207ca320e3,51.493168,-0.127154,Hotel Bar,GB
4ac518c0f964a5207ea320e3,51.513393,-0.087127,Bar,GB
4ac518c0f964a52081a320e3,51.510439,-0.126944,Cuban Restaurant,GB
4ac518c0f964a52082a320e3,51.512774,-0.092505,Bar,GB
4ac518c0f964a52086a320e3,51.501949,-0.082513,Lounge,GB
4ac518c0f964a52087a320e3,51.511033,-0.08111,Bar,GB
4ac518c0f964a52088a320e3,51.508565,0.039714,Bar,GB
4ac518c0f964a52089a320e3,51.512749,-0.15707,Wine Bar,GB
4ac518c0f964a5208ba320e3,51.521535,-0.113468,Pub,GB
4ac518c0f964a5208fa320e3,51.461176,-0.275448,Bar,GB
4ac518c0f964a52090a320e3,51.500162,-0.195536,Italian Restaurant,GB
4ac518c0f964a52091a320e3,51.554547,-0.144501,Gastropub,GB
4ac518c0f964a52094a320e3,51.524302,-0.103159,Gastropub,GB
4ac518c0f964a52095a320e3,51.516093,-0.108874,Pub,GB
4ac518c0f964a52096a320e3,51.510175,-0.129857,Cocktail Bar,GB
4ac518c0f964a52098a320e3,51.521941,-0.162928,Restaurant,GB
4ac518c0f964a5209aa320e3,51.507454,-0.141154,Restaurant,GB
4ac518c0f964a5209ba320e3,51.504728,-0.110683,Pub,GB
4ac518c0f964a5209ca320e3,51.481694,-0.009913,Pub,GB
4ac518c0f964a5209fa320e3,51.515206,-0.083889,Cocktail Bar,GB
4ac518c0f964a520a0a320e3,51.517715,-0.150733,Pub,GB
4ac518c0f964a520a1a320e3,51.525941,-0.083375,Nightclub,GB
4ac518c0f964a520a7a320e3,51.543068,-0.095509,Pub,GB
4ac518c0f964a520aaa320e3,51.509778,-0.123598,Wine Bar,GB
4ac518c0f964a520aba320e3,51.521428,-0.075695,Steakhouse,GB
4ac518c0f964a520aca320e3,51.504789,-0.017767,Salad Place,GB
4ac518c0f964a520ada320e3,51.521385,-0.1433,Deli / Bodega,GB
