Venue ID,Latitude,Longitude,Venue Category Name,Country Code
4adcda03f964a520a53121e3,48.880981,2.337347,Hotel,FR
4adcda03f964a520a73121e3,48.876376,2.346123,Hotel,FR
4adcda03f964a520a83121e3,48.856451,2.317176,Hotel,FR
4adcda03f964a520ab3121e3,48.889703,2.338866,Hotel,FR
4adcda03f964a520b23121e3,48.871914,2.32589,Hotel,FR
4adcda03f964a520b33121e3,48.864179,2.368748,Hotel,FR
4adcda03f964a520b43121e3,48.853326,2.342104,Hotel,FR
4adcda03f964a520bc3121e3,48.845337,2.383358,Hotel,FR
4adcda03f964a520c03121e3,48.869146,2.302191,Hotel,FR
4adcda03f964a520c23121e3,48.865448,2.329723,Hotel,FR
4adcda03f964a520c43121e3,48.868046,2.300262,Hotel,FR
4adcda03f964a520c53121e3,48.836151,2.252734,Hotel,FR
4adcda03f964a520d13121e3,48.870848,2.331022,Hotel,FR
4adcda03f964a520d83121e3,48.868723,2.330003,Hotel,FR
4adcda03f964a520d93121e3,48.876083,2.355875,Hotel,FR
4adcda03f964a520da3121e3,48.833796,2.256492,Hotel,FR
4adcda03f964a520db3121e3,48.833729,2.256176,Hotel,FR
4adcda03f964a520e13121e3,48.871834,2.323242,Hotel,FR
4adcda03f964a520e53121e3,48.83194,2.340045,Hotel,FR
4adcda03f964a520eb3121e3,48.849754,2.28356,Hotel,FR
4adcda03f964a520ec3121e3,48.85677,2.327507,Hotel,FR
4adcda03f964a520ed3121e3,48.855736,2.30906,Hotel,FR
4adcda03f964a520f03121e3,48.876905,2.333368,Hotel,FR
4adcda03f964a520f13121e3,48.857423,2.331469,Hotel,FR
4adcda04f964a520003221e3,48.863279,2.41526,Hotel,FR
4adcda04f964a520023221e3,48.873993,2.346926,Hotel,FR
4adcda04f964a520033221e3,48.880093,2.284354,Hotel,FR
4adcda04f964a520043221e3,48.868194,2.298983,Hotel,FR
4adcda04f964a520053221e3,48.830839,2.281973,Hotel,FR
4adcda04f964a520063221e3,48.871363,2.339337,Hotel,FR
4adcda04f964a520073221e3,48.86288,2.335947,Hotel,FR
4adcda04f964a520093221e3,48.891951,2.384892,Hotel,FR
4adcda04f964a5200a3221e3,48.892197,2.315303,Hotel,FR
4adcda04f964a5200e3221e3,48.830351,2.338094,Hotel,FR
4adcda04f964a520173221e3,48.876922,2.306819,Hotel,FR
4adcda04f964a5201a3221e3,48.866369,2.328005,Hotel,FR
4adcda04f964a5201b3221e3,48.858052,2.353005,Hotel,FR
4adcda04f964a5201c3221e3,48.859693,2.324181,Hotel,FR
4adcda04f964a5201d3221e3,48.854357,2.336856,Hotel,FR
4adcda04f964a5201f3221e3,48.869151,2.289077,Hotel,FR
4adcda04f964a520223221e3,48.8771,2.296937,Hotel,FR
4adcda04f964a520243221e3,48.872323,2.303567,Hotel,FR
4adcda04f964a520273221e3,48.853873,2.333221,Coffee Shop,FR
4adcda04f964a520283221e3,48.8513,2.33365,Caf,FR
4adcda04f964a520293221e3,48.851985,2.356566,Ice Cream Shop,FR
4adcda04f964a5202b3221e3,48.896634,2.270436,Restaurant,FR
4adcda04f964a5202d3221e3,48.880025,2.288736,Wine Bar,FR
4adcda04f964a5202e3221e3,48.854124,2.371918,Beer Garden,FR
4adcda04f964a5202f3221e3,48.868649,2.329481,Nightclub,FR
4adcda04f964a520303221e3,48.860263,2.36205,Salad Place,FR
4adcda04f964a520313221e3,48.860237,2.347652,Cocktail Bar,FR
4adcda04f964a520323221e3,48.853996,2.332627,Caf,FR
4adcda04f964a520333221e3,48.865497,2.376689,Bar,FR
4adcda04f964a520353221e3,48.857478,2.357489,Wine Bar,FR
4adcda04f964a520363221e3,48.853873,2.372283,Cocktail Bar,FR
4adcda04f964a520373221e3,48.85775,2.356462,Tea Room,FR
4adcda04f964a520383221e3,48.852338,2.334485,Bar,FR
4adcda04f964a520393221e3,48.849623,2.377437,Wine Bar,FR
4adcda04f964a5203b3221e3,48.853958,2.332726,Italian Restaurant,FR
4adcda04f964a5203c3221e3,48.854479,2.337875,French Restaurant,FR
4adcda04f964a5203e3221e3,48.857764,2.367324,Wine Bar,FR
4adcda04f964a520403221e3,48.854863,2.353715,Tea Room,FR
4adcda04f964a520433221e3,48.848846,2.356696,Tea Room,FR
4adcda04f964a520443221e3,48.847376,2.375137,Gastropub,FR
4adcda04f964a520463221e3,48.871717,2.364509,Coffee Shop,FR
4adcda04f964a520473221e3,48.899198,2.386726,Music Venue,FR
4adcda04f964a5204a3221e3,48.883926,2.33218,Pub,FR
4adcda04f964a5204b3221e3,48.86747,2.32844,Cocktail Bar,FR
4adcda04f964a5204d3221e3,48.852374,2.334464,Pub,FR
4adcda04f964a5204e3221e3,48.886346,2.318126,Breakfast Spot,FR
4adcda04f964a520503221e3,48.861719,2.335646,Coffee Shop,FR
4adcda04f964a520f33121e3,48.895627,2.251007,Hotel,FR
4adcda04f964a520f43121e3,48.842137,2.30454,Hostel,FR
4adcda04f964a520f63121e3,48.889687,2.335752,Hostel,FR
4adcda04f964a520f93121e3,48.868752,2.368369,Hostel,FR
4adcda04f964a520fc3121e3,48.874034,2.356243,Hotel,FR
4adcda04f964a520fe3121e3,48.879875,2.343561,Hotel,FR
4adcda04f964a520ff3121e3,48.886724,2.358919,Hotel Bar,FR
4adcda05f964a520523221e3,48.84726,2.347752,Pub,FR
4adcda05f964a520533221e3,48.8664,2.34122,Wine Bar,FR
4adcda05f964a520563221e3,48.852205,2.372693,Nightclub,FR
4adcda05f964a520573221e3,48.853068,2.335517,Coffee Shop,FR
4adcda05f964a5205a3221e3,48.853308,2.375969,Soup Place,FR
4adcda05f964a5205b3221e3,48.842294,2.3279,Caf,FR
4adcda05f964a5205f3221e3,48.866561,2.385584,Caf,FR
4adcda05f964a520603221e3,48.857387,2.356176,Bar,FR
4adcda05f964a520613221e3,48.852159,2.372735,French Restaurant,FR
4adcda05f964a520623221e3,48.863552,2.349038,American Restaurant,FR
4adcda05f964a520633221e3,48.860198,2.351074,Coffee Shop,FR
4adcda05f964a520683221e3,48.86581,2.37787,Bar,FR
4adcda05f964a5206b3221e3,48.86432,2.350152,Pub,FR
4adcda05f964a5206c3221e3,48.860353,2.340603,Cocktail Bar,FR
4adcda05f964a520713221e3,48.842654,2.328724,Cuban Restaurant,FR
4adcda05f964a520733221e3,48.839667,2.336226,Bar,FR
4adcda05f964a520743221e3,48.833382,2.379259,Bar,FR
4adcda05f964a520753221e3,48.861361,2.367692,Pub,FR
4adcda05f964a520763221e3,48.853125,2.345829,Gay Bar,FR
4adcda05f964a520783221e3,48.868043,2.293732,French Restaurant,FR
4adcda05f964a5207a3221e3,48.872648,2.31133,French Restaurant,FR
4adcda05f964a5207b3221e3,48.869246,2.33217,Cocktail Bar,FR
4adcda05f964a520823221e3,48.841842,2.42182,French Restaurant,FR
4adcda05f964a520833221e3,48.870078,2.305466,Car Dealership,FR
4adcda05f964a520843221e3,48.893172,2.3376,French Restaurant,FR
4adcda05f964a520883221e3,48.866387,2.338338,French Restaurant,FR
4adcda05f964a5208b3221e3,48.857522,2.357533,Ice Cream Shop,FR
4adcda05f964a5208c3221e3,48.84319,2.342111,Wine Bar,FR
4adcda05f964a5208d3221e3,48.847626,2.348536,Pub,FR
4adcda05f964a520963221e3,48.85182,2.33774,Bar,FR
4adcda05f964a520983221e3,48.894552,2.267976,Caf,FR
4adcda05f964a5209a3221e3,48.850441,2.348763,Pub,FR
4adcda05f964a5209d3221e3,48.855941,2.339873,Pub,FR
4adcda05f964a5209f3221e3,48.842923,2.348549,Bar,FR
4adcda05f964a520a43221e3,48.870022,2.305605,Ice Cream Shop,FR
4adcda06f964a520043321e3,48.862078,2.322534,Boat or Ferry,FR
4adcda06f964a520063321e3,48.862765,2.347957,Gastropub,FR
4adcda06f964a5200a3321e3,48.854404,2.338223,Nightclub,FR
4adcda06f964a520a73221e3,48.870571,2.349058,Coffee Shop,FR
4adcda06f964a520a83221e3,48.880142,2.354784,French Restaurant,FR
4adcda06f964a520a93221e3,48.851824,2.338597,Pub,FR
4adcda06f964a520ad3221e3,48.852787,2.337205,Wine Bar,FR
4adcda06f964a520b43221e3,48.865519,2.329543,Pub,FR
4adcda06f964a520b53221e3,48.873457,2.320468,Pub,FR
4adcda06f964a520b63221e3,48.859824,2.308676,Pub,FR
4adcda06f964a520b73221e3,48.859331,2.347771,Pub,FR
4adcda06f964a520b83221e3,48.867566,2.32439,Tea Room,FR
4adcda06f964a520bb3221e3,48.842569,2.329751,Pub,FR
4adcda06f964a520bc3221e3,48.872162,2.295251,Pub,FR
4adcda06f964a520bd3221e3,48.880062,2.284812,Sports Bar,FR
4adcda06f964a520bf3221e3,48.856111,2.304725,French Restaurant,FR
4adcda06f964a520c03221e3,48.855472,2.359243,Pub,FR
4adcda06f964a520c13221e3,48.852877,2.33907,Pub,FR
4adcda06f964a520c33221e3,48.853651,2.3455,Bar,FR
4adcda06f964a520c53221e3,48.849825,2.342888,Bar,FR
4adcda06f964a520c73221e3,48.871837,2.310073,French Restaurant,FR
4adcda06f964a520cb3221e3,48.870533,2.310016,French Restaurant,FR
4adcda06f964a520cc3221e3,48.863117,2.335693,Caf,FR
4adcda06f964a520cd3221e3,48.839749,2.322933,Nightclub,FR
4adcda06f964a520ce3221e3,48.84247,2.328111,Caf,FR
4adcda06f964a520d23221e3,48.870925,2.306464,Burger Joint,FR
4adcda06f964a520d53221e3,48.857155,2.357337,Caf,FR
4adcda06f964a520d63221e3,48.853537,2.368643,Caf,FR
4adcda06f964a520d93221e3,48.866389,2.325374,French Restaurant,FR
4adcda06f964a520da3221e3,48.847708,2.352689,Wine Bar,FR
4adcda06f964a520dd3221e3,48.86969,2.323142,French Restaurant,FR
4adcda06f964a520de3221e3,48.870629,2.331784,French Restaurant,FR
4adcda06f964a520df3221e3,48.870877,2.333735,French Restaurant,FR
4adcda06f964a520e13221e3,48.87725,2.284175,French Restaurant,FR
4adcda06f964a520e33221e3,48.856406,2.35729,Bar,FR
4adcda06f964a520e43221e3,48.885773,2.34061,Bar,FR
4adcda06f964a520e53221e3,48.858368,2.355247,Gay Bar,FR
4adcda06f964a520e63221e3,48.852927,2.346692,Cocktail Bar,FR
4adcda06f964a520e73221e3,48.8566,2.356918,Bar,FR
4adcda06f964a520eb3221e3,48.843869,2.3307,Caf,FR
4adcda06f964a520ed3221e3,48.854669,2.339616,Cocktail Bar,FR
4adcda06f964a520ee3221e3,48.847034,2.331457,Bakery,FR
4adcda06f964a520f03221e3,48.859026,2.342974,Cocktail Bar,FR
4adcda06f964a520f23221e3,48.83921,2.33897,Bar,FR
4adcda06f964a520f63221e3,48.859404,2.402865,Rock Club,FR
4adcda06f964a520fa3221e3,48.867984,2.328718,French Restaurant,FR
4adcda06f964a520fb3221e3,48.846848,2.347668,Fish & Chips Shop,FR
4adcda06f964a520fd3221e3,48.896581,2.385679,Spanish Restaurant,FR
4adcda06f964a520ff3221e3,48.880701,2.334863,Bar,FR
4adcda07f964a5200d3321e3,48.844554,2.349542,Bar,FR
4adcda07f964a5200f3321e3,48.811926,2.403894,Bar,FR
4adcda07f964a520123321e3,48.859763,2.347877,Jazz Club,FR
4adcda07f964a520133321e3,48.852113,2.346549,Bar,FR
4adcda07f964a520163321e3,48.886402,2.34514,Pub,FR
4adcda07f964a520173321e3,48.846979,2.300349,Nightclub,FR
4adcda07f964a520183321e3,48.871002,2.309082,French Restaurant,FR
4adcda07f964a5201a3321e3,48.868621,2.392131,Music Venue,FR
4adcda07f964a5201b3321e3,48.878957,2.36677,Bar,FR
4adcda07f964a5201e3321e3,48.870032,2.341382,Pub,FR
4adcda07f964a5201f3321e3,48.868949,2.343092,Nightclub,FR
4adcda07f964a520243321e3,48.841729,2.320991,Nightclub,FR
4adcda07f964a520293321e3,48.872454,2.353536,Beer Garden,FR
4adcda07f964a5202a3321e3,48.874102,2.375189,Coffee Shop,FR
4adcda07f964a5202f3321e3,48.845769,2.342177,Bar,FR
4adcda07f964a520323321e3,48.861157,2.358091,Wine Bar,FR
4adcda07f964a520363321e3,48.884783,2.333608,Coffee Shop,FR
4adcda07f964a520373321e3,48.882261,2.337227,Nightclub,FR
4adcda07f964a520383321e3,48.857173,2.357292,Ice Cream Shop,FR
4adcda07f964a5203b3321e3,48.834289,2.377932,Lounge,FR
4adcda07f964a5203d3321e3,48.860889,2.301218,Caf,FR
4adcda07f964a520403321e3,48.87,2.304286,Nightclub,FR
4adcda07f964a520443321e3,48.843041,2.349663,Dive Bar,FR
4adcda07f964a520493321e3,48.852635,2.344516,Caf,FR
4adcda07f964a5204c3321e3,48.864531,2.345645,French Restaurant,FR
4adcda07f964a5204d3321e3,48.85351,2.370159,Pub,FR
4adcda07f964a5204e3321e3,48.859877,2.310294,Sports Bar,FR
4adcda07f964a520503321e3,48.859683,2.348425,Pub,FR
4adcda07f964a520513321e3,48.864702,2.348372,Bar,FR
4adcda07f964a520553321e3,48.872124,2.344879,Bar,FR
4adcda07f964a520573321e3,48.869173,2.391884,Bar,FR
4adcda07f964a520593321e3,48.854338,2.343105,Sports Bar,FR
4adcda07f964a5205a3321e3,48.867298,2.321012,Hotel Bar,FR
4adcda07f964a5205d3321e3,48.86878,2.301099,Hotel Bar,FR
4adcda08f964a520643321e3,48.85941,2.352862,Breakfast Spot,FR
4adcda08f964a520653321e3,48.874285,2.362884,French Restaurant,FR
4adcda08f964a520683321e3,48.864324,2.351241,Bar,FR
4adcda08f964a5206f3321e3,48.844624,2.341951,Wine Bar,FR
4adcda08f964a520703321e3,48.835472,2.28937,Cocktail Bar,FR
4adcda08f964a520723321e3,48.855986,2.366384,Caf,FR
4adcda08f964a520733321e3,48.853818,2.381657,Sports Bar,FR
4adcda08f964a520753321e3,48.883946,2.343593,Bar,FR
4adcda08f964a520773321e3,48.86062,2.34613,French Restaurant,FR
4adcda08f964a5207b3321e3,48.871719,2.343248,French Restaurant,FR
4adcda08f964a5207d3321e3,48.855484,2.360084,Caf,FR
4adcda08f964a520803321e3,48.860754,2.348732,Karaoke Bar,FR
4adcda08f964a520833321e3,48.848124,2.259778,Asian Restaurant,FR
4adcda08f964a520843321e3,48.901212,2.360761,Caf,FR
4adcda08f964a520873321e3,48.860785,2.343877,Beer Garden,FR
4adcda08f964a520883321e3,48.864594,2.373211,Restaurant,FR
4adcda08f964a520893321e3,48.87194,2.303082,Nightclub,FR
4adcda08f964a5208b3321e3,48.870614,2.348274,Comedy Club,FR
4adcda08f964a5208e3321e3,48.861316,2.345149,French Restaurant,FR
4adcda08f964a520903321e3,48.851158,2.378631,Bar,FR
4adcda08f964a520913321e3,48.860987,2.381245,Bar,FR
4adcda08f964a520923321e3,48.861283,2.36783,Lounge,FR
4adcda08f964a520933321e3,48.855164,2.373799,Caf,FR
4adcda08f964a520963321e3,48.853389,2.341787,Middle Eastern Restaurant,FR
4adcda08f964a520973321e3,48.854648,2.372345,Bar,FR
4adcda08f964a520993321e3,48.868033,2.325639,Restaurant,FR
4adcda08f964a5209b3321e3,48.866691,2.379827,Rock Club,FR
4adcda08f964a5209d3321e3,48.866853,2.374207,Bar,FR
4adcda08f964a5209e3321e3,48.849475,2.340236,Cocktail Bar,FR
4adcda08f964a5209f3321e3,48.879816,2.386308,Beer Garden,FR
4adcda08f964a520a03321e3,48.872475,2.378047,Bar,FR
4adcda08f964a520a23321e3,48.882935,2.343822,Music Venue,FR
4adcda08f964a520a33321e3,48.871875,2.306279,Nightclub,FR
4adcda08f964a520a43321e3,48.870651,2.347673,Nightclub,FR
4adcda08f964a520a53321e3,48.852865,2.346336,Jazz Club,FR
4adcda08f964a520a93321e3,48.868102,2.366009,Nightclub,FR
4adcda08f964a520aa3321e3,48.854097,2.372903,Music Venue,FR
4adcda08f964a520ab3321e3,48.85962,2.348634,Jazz Club,FR
4adcda08f964a520ac3321e3,48.873162,2.353544,Jazz Club,FR
4adcda08f964a520ad3321e3,48.859819,2.347773,Jazz Club,FR
4adcda08f964a520b03321e3,48.873626,2.292719,Nightclub,FR
4adcda08f964a520b53321e3,48.882337,2.339609,Music Venue,FR
4adcda08f964a520b63321e3,48.85214,2.334509,Nightclub,FR
4adcda08f964a520b93321e3,48.871843,2.302473,Nightclub,FR
4adcda08f964a520ba3321e3,48.870101,2.354565,Nightclub,FR
4adcda08f964a520bb3321e3,48.864461,2.354186,Tapas Restaurant,FR
4adcda08f964a520bd3321e3,48.858921,2.34757,Nightclub,FR
4adcda08f964a520be3321e3,48.871702,2.306241,Strip Club,FR
4adcda08f964a520c63321e3,48.867511,2.377878,Music Venue,FR
4adcda08f964a520c73321e3,48.834463,2.377599,French Restaurant,FR
4adcda08f964a520c83321e3,48.841698,2.322089,Nightclub,FR
4adcda08f964a520ce3321e3,48.864207,2.313824,Nightclub,FR
4adcda08f964a520cf3321e3,48.866644,2.345259,Music Venue,FR
4adcda09f964a520013421e3,48.869754,2.324274,Church,FR
4adcda09f964a520043421e3,48.862301,2.288225,Museum,FR
4adcda09f964a520063421e3,48.861263,2.289813,Garden,FR
4adcda09f964a520083421e3,48.885249,2.373219,Lake,FR
4adcda09f964a5200a3421e3,48.887549,2.330432,Cemetery,FR
4adcda09f964a5200b3421e3,48.838622,2.326355,Cemetery,FR
4adcda09f964a5200c3421e3,48.843946,2.359507,Garden,FR
4adcda09f964a5200d3421e3,48.879308,2.309339,Park,FR
4adcda09f964a5200e3421e3,48.867465,2.329423,Plaza,FR
4adcda09f964a520113421e3,48.880127,2.38266,Park,FR
4adcda09f964a520123421e3,48.840882,2.275243,Park,FR
4adcda09f964a520133421e3,48.833679,2.375686,Library,FR
4adcda09f964a520143421e3,48.848564,2.342598,University,FR
4adcda09f964a520153421e3,48.869154,2.341343,Event Space,FR
4adcda09f964a520163421e3,48.886519,2.340791,Plaza,FR
4adcda09f964a520173421e3,48.85952,2.341306,Church,FR
4adcda09f964a520183421e3,48.862659,2.302428,Museum,FR
4adcda09f964a5201a3421e3,48.862321,2.306771,Church,FR
4adcda09f964a520d43321e3,48.860157,2.357438,Museum,FR
4adcda09f964a520d63321e3,48.864591,2.334955,Nightclub,FR
4adcda09f964a520d83321e3,48.865816,2.377876,Nightclub,FR
4adcda09f964a520d93321e3,48.866193,2.338366,Gay Bar,FR
4adcda09f964a520dd3321e3,48.858228,2.294608,Monument / Landmark,FR
4adcda09f964a520de3321e3,48.873797,2.294952,Monument / Landmark,FR
4adcda09f964a520e03321e3,48.841909,2.355135,Mosque,FR
4adcda09f964a520e23321e3,48.85592,2.344637,Courthouse,FR
4adcda09f964a520e43321e3,48.853195,2.369056,Plaza,FR
4adcda09f964a520e53321e3,48.856471,2.352426,City Hall,FR
4adcda09f964a520e73321e3,48.861327,2.394204,Cemetery,FR
4adcda09f964a520e83321e3,48.853181,2.349401,Church,FR
4adcda09f964a520ea3321e3,48.846283,2.346064,Monument / Landmark,FR
4adcda09f964a520eb3321e3,48.85664,2.342362,Plaza,FR
4adcda09f964a520ec3321e3,48.8513,2.357533,Church,FR
4adcda09f964a520ed3321e3,48.863571,2.337019,Historic Site,FR
4adcda09f964a520ee3321e3,48.865181,2.332546,Church,FR
4adcda09f964a520f23321e3,48.859206,2.294097,Other Great Outdoors,FR
4adcda09f964a520f63321e3,48.863727,2.313534,Bridge,FR
4adcda09f964a520f73321e3,48.865413,2.321409,Plaza,FR
4adcda09f964a520fa3321e3,48.850879,2.334251,Church,FR
4adcda09f964a520fb3321e3,48.848776,2.337293,Monument / Landmark,FR
4adcda09f964a520fd3321e3,48.855115,2.312579,Historic Site,FR
4adcda09f964a520fe3321e3,48.866776,2.316978,Garden,FR
4adcda09f964a520ff3321e3,48.858461,2.337561,Bridge,FR
4adcda0af964a520203421e3,48.892628,2.392101,Park,FR
4adcda0af964a520243421e3,48.822293,2.3382,Park,FR
4adcda0af964a520253421e3,48.871369,2.385232,Park,FR
4adcda0af964a520273421e3,48.84509,2.352887,Historic Site,FR
4adcda0af964a520283421e3,48.854035,2.333908,Church,FR
4adcda0af964a5202a3421e3,48.835501,2.382381,Park,FR
4adcda0af964a5202b3421e3,48.837175,2.318276,Plaza,FR
4adcda0af964a5202c3421e3,48.880776,2.355237,Train Station,FR
4adcda0af964a5202e3421e3,48.865806,2.407556,Housing Development,FR
4adcda0af964a520323421e3,48.855623,2.312579,Cemetery,FR
4adcda0af964a520333421e3,48.870334,2.316234,Government Building,FR
